"Region","Sex","Year","Age group","Mean height","Mean height lower 95% uncertainty interval","Mean height upper 95% uncertainty interval","Mean height standard error"
"High-income Western countries","Boys",1993,5,113.90329659163,113.364950446476,114.445903971571,0.274538368613833
"High-income Western countries","Boys",1993,6,120.29445435724,119.812434689949,120.776997137474,0.246349120510103
"High-income Western countries","Boys",1993,7,126.256439888083,125.793131693693,126.713629604286,0.23572462740116
"High-income Western countries","Boys",1993,8,131.910049175503,131.457609058076,132.363579056261,0.229499228559913
"High-income Western countries","Boys",1993,9,137.378539912975,136.930099367114,137.818685817271,0.226808937058371
"High-income Western countries","Boys",1993,10,142.76345647761,142.327144602835,143.19832125828,0.2234619312323
"High-income Western countries","Boys",1993,11,148.256458508526,147.824248462166,148.6800052399,0.223983795688017
"High-income Western countries","Boys",1993,12,154.37812543322,153.938464513176,154.806998907025,0.228079711545523
"High-income Western countries","Boys",1993,13,161.345831458847,160.890763037544,161.792691402416,0.230798834637158
"High-income Western countries","Boys",1993,14,167.782439584097,167.325165534244,168.238078477936,0.234003125476092
"High-income Western countries","Boys",1993,15,172.239137217499,171.777287903317,172.695731446635,0.234428104612995
"High-income Western countries","Boys",1993,16,174.927011377821,174.464410749402,175.390176845564,0.236588675065718
"High-income Western countries","Boys",1993,17,176.297327060447,175.838892297262,176.753793655896,0.235281820291729
"High-income Western countries","Boys",1993,18,176.768031612906,176.334239238975,177.198529849979,0.221716061230949
"High-income Western countries","Boys",1993,19,176.965255923295,176.537735768973,177.392358179099,0.219109840925632
"High-income Western countries","Boys",1994,5,113.906216860542,113.36813539375,114.442213835853,0.269284005683708
"High-income Western countries","Boys",1994,6,120.291445438096,119.818490606805,120.761402164166,0.240379203462968
"High-income Western countries","Boys",1994,7,126.24250519537,125.794550705573,126.691731046729,0.230158420567792
"High-income Western countries","Boys",1994,8,131.887353428035,131.445627087012,132.328981436694,0.224544397720706
"High-income Western countries","Boys",1994,9,137.346750253348,136.913709142426,137.781570992741,0.221567201359102
"High-income Western countries","Boys",1994,10,142.737226717993,142.311005193752,143.169548797194,0.219575287971281
"High-income Western countries","Boys",1994,11,148.253697879852,147.829113584818,148.675588734625,0.219941485120245
"High-income Western countries","Boys",1994,12,154.407359824317,153.982074171146,154.832172709825,0.223851586284469
"High-income Western countries","Boys",1994,13,161.397657900729,160.957798549943,161.832406341323,0.226114666988127
"High-income Western countries","Boys",1994,14,167.842210204729,167.396789942629,168.287805081431,0.230095617171984
"High-income Western countries","Boys",1994,15,172.290832773624,171.847707346397,172.732726808929,0.228050504258139
"High-income Western countries","Boys",1994,16,174.97639159207,174.516956703223,175.431200207158,0.23110947342252
"High-income Western countries","Boys",1994,17,176.343714333268,175.897398785373,176.788510596806,0.229437552568708
"High-income Western countries","Boys",1994,18,176.820812004473,176.409757042182,177.241736744888,0.213354835084476
"High-income Western countries","Boys",1994,19,177.037535780473,176.633477886471,177.442271113261,0.208625908375474
"High-income Western countries","Boys",1995,5,113.91192563527,113.388239797629,114.432813510269,0.263546327156218
"High-income Western countries","Boys",1995,6,120.295227115356,119.834905594092,120.750029468395,0.234272430660864
"High-income Western countries","Boys",1995,7,126.240289048376,125.803337143273,126.674589662299,0.223978101922196
"High-income Western countries","Boys",1995,8,131.874064210928,131.445767505088,132.2987202739,0.218744032449665
"High-income Western countries","Boys",1995,9,137.324530541176,136.901074204264,137.747514790154,0.216570520510754
"High-income Western countries","Boys",1995,10,142.707308838032,142.297899427487,143.129283762431,0.21499505516425
"High-income Western countries","Boys",1995,11,148.229579129471,147.815181650428,148.647690000239,0.215576907340378
"High-income Western countries","Boys",1995,12,154.406425534513,153.989517504235,154.82677183558,0.2196327750229
"High-income Western countries","Boys",1995,13,161.428396649139,161.003983493354,161.849673048435,0.221613454420322
"High-income Western countries","Boys",1995,14,167.895080483486,167.457516337247,168.329673871394,0.224889104914967
"High-income Western countries","Boys",1995,15,172.344836993093,171.911371388682,172.77511888909,0.223174900306802
"High-income Western countries","Boys",1995,16,175.029641219224,174.584519065905,175.463722208432,0.22582640495778
"High-income Western countries","Boys",1995,17,176.394390423667,175.953328049363,176.836534306285,0.225044672294307
"High-income Western countries","Boys",1995,18,176.868870252417,176.461100599031,177.280337674362,0.208204967373751
"High-income Western countries","Boys",1995,19,177.09299834475,176.698289769576,177.490125538835,0.200798439348593
"High-income Western countries","Boys",1996,5,113.910914706921,113.39603278492,114.425400688561,0.258505848373602
"High-income Western countries","Boys",1996,6,120.30135665533,119.855481068542,120.742792844426,0.227613814251696
"High-income Western countries","Boys",1996,7,126.24449033115,125.822246695413,126.67537659027,0.217488123216569
"High-income Western countries","Boys",1996,8,131.872166899921,131.45555288406,132.282756836037,0.212380464314664
"High-income Western countries","Boys",1996,9,137.311389039494,136.898803891385,137.722021139656,0.210580328403267
"High-income Western countries","Boys",1996,10,142.686669441071,142.279440759158,143.096787410533,0.21059070892845
"High-income Western countries","Boys",1996,11,148.20114538601,147.807353288414,148.612309990738,0.210374746254485
"High-income Western countries","Boys",1996,12,154.383389390803,153.979596888175,154.802853241823,0.214794558711245
"High-income Western countries","Boys",1996,13,161.428141547164,161.016025392307,161.842320268578,0.217038076080356
"High-income Western countries","Boys",1996,14,167.926075796271,167.506373297782,168.346761906157,0.219936192688818
"High-income Western countries","Boys",1996,15,172.395736889446,171.975894480742,172.817635262458,0.217697730831761
"High-income Western countries","Boys",1996,16,175.085710371749,174.648483472207,175.511383284999,0.221450509833654
"High-income Western countries","Boys",1996,17,176.449437801348,176.018180160208,176.875534551037,0.22085173583895
"High-income Western countries","Boys",1996,18,176.921534718654,176.51498445745,177.324226967823,0.204626678346033
"High-income Western countries","Boys",1996,19,177.143683769691,176.760715420654,177.533111974603,0.196301220301099
"High-income Western countries","Boys",1997,5,113.905776226304,113.403127705914,114.404515868897,0.253038398370442
"High-income Western countries","Boys",1997,6,120.300569290408,119.855769174603,120.728369334234,0.221479616591343
"High-income Western countries","Boys",1997,7,126.25081770382,125.842160950805,126.664202903111,0.21048972131494
"High-income Western countries","Boys",1997,8,131.876521517993,131.476806068851,132.283769950494,0.205798320319017
"High-income Western countries","Boys",1997,9,137.309492483186,136.907070928655,137.701560613528,0.204119900597862
"High-income Western countries","Boys",1997,10,142.674885853089,142.2785045599,143.075780196023,0.20509759765727
"High-income Western countries","Boys",1997,11,148.181577697521,147.790584786519,148.580188220068,0.205353515438454
"High-income Western countries","Boys",1997,12,154.355596089679,153.959754546706,154.765511863013,0.209204796496924
"High-income Western countries","Boys",1997,13,161.405317243929,161.002297658238,161.814672651138,0.2118066548983
"High-income Western countries","Boys",1997,14,167.925616941557,167.511492168689,168.341507984517,0.215029311235398
"High-income Western countries","Boys",1997,15,172.428821803505,172.019499099266,172.841952241104,0.213033743525204
"High-income Western countries","Boys",1997,16,175.139095040199,174.709896468985,175.562673705416,0.216361863733244
"High-income Western countries","Boys",1997,17,176.507526156826,176.076955068649,176.925887022119,0.216539304457744
"High-income Western countries","Boys",1997,18,176.978473266067,176.583465804004,177.364054700811,0.201141518381921
"High-income Western countries","Boys",1997,19,177.198558690517,176.816921854772,177.583870425941,0.193486608820057
"High-income Western countries","Boys",1998,5,113.897196721647,113.41063661939,114.382622421168,0.247116319218841
"High-income Western countries","Boys",1998,6,120.295417821399,119.866370838812,120.711356986445,0.215334590524007
"High-income Western countries","Boys",1998,7,126.2500716942,125.849227866837,126.643257046748,0.204018250784045
"High-income Western countries","Boys",1998,8,131.882842542455,131.492973367462,132.271440161335,0.198864852212595
"High-income Western countries","Boys",1998,9,137.313788810343,136.928180680266,137.700534562185,0.197753282061907
"High-income Western countries","Boys",1998,10,142.67422597743,142.287134956931,143.062602052223,0.198982845305767
"High-income Western countries","Boys",1998,11,148.170638774563,147.783656743058,148.557125730511,0.199555611064327
"High-income Western countries","Boys",1998,12,154.336451004354,153.944392447263,154.726828933216,0.203745071353619
"High-income Western countries","Boys",1998,13,161.377464775798,160.98781475129,161.775123188274,0.205998217652825
"High-income Western countries","Boys",1998,14,167.902249776578,167.493802762544,168.31091067574,0.209483082423094
"High-income Western countries","Boys",1998,15,172.433550451565,172.036210095092,172.832425918488,0.208748084339408
"High-income Western countries","Boys",1998,16,175.173905592177,174.764488479397,175.582095299476,0.211704398428238
"High-income Western countries","Boys",1998,17,176.561921144599,176.136187502304,176.970998187821,0.21153922995218
"High-income Western countries","Boys",1998,18,177.037066097602,176.647486544986,177.415286615601,0.196816915673312
"High-income Western countries","Boys",1998,19,177.255972258319,176.8835530645,177.630812427335,0.190670973031665
"High-income Western countries","Boys",1999,5,113.885963668114,113.408147985365,114.360328774034,0.241648219649042
"High-income Western countries","Boys",1999,6,120.286773330827,119.872871996619,120.689394144518,0.20896187791285
"High-income Western countries","Boys",1999,7,126.244894734884,125.854159275291,126.623447297868,0.198007557557159
"High-income Western countries","Boys",1999,8,131.882100552761,131.505953090061,132.255351952544,0.192493844176665
"High-income Western countries","Boys",1999,9,137.320051488881,136.94245715208,137.692827772486,0.191182089661786
"High-income Western countries","Boys",1999,10,142.679763351136,142.302486673344,143.061006502326,0.192947231898318
"High-income Western countries","Boys",1999,11,148.170724861284,147.790273694171,148.554750926118,0.193208502332023
"High-income Western countries","Boys",1999,12,154.325868779382,153.947855035631,154.709637197262,0.197803727368325
"High-income Western countries","Boys",1999,13,161.358244596168,160.974045883705,161.745095108448,0.200383698948293
"High-income Western countries","Boys",1999,14,167.873823166189,167.484462115482,168.268143347172,0.203531373032016
"High-income Western countries","Boys",1999,15,172.417061149853,172.026967202004,172.813283133735,0.203833815640776
"High-income Western countries","Boys",1999,16,175.179104876543,174.776058270922,175.578171485139,0.207393593268339
"High-income Western countries","Boys",1999,17,176.596258888195,176.19301724338,176.993173562326,0.206708841435491
"High-income Western countries","Boys",1999,18,177.090181805747,176.710098521737,177.456957732545,0.192160402503494
"High-income Western countries","Boys",1999,19,177.312990141577,176.949341360445,177.680692112211,0.187126438158949
"High-income Western countries","Boys",2000,5,113.890798205261,113.419743460248,114.35055586964,0.236205236203124
"High-income Western countries","Boys",2000,6,120.275454607926,119.873965114301,120.66956405075,0.20329519348391
"High-income Western countries","Boys",2000,7,126.236185222884,125.856291171894,126.600253098533,0.191966793639605
"High-income Western countries","Boys",2000,8,131.876857183126,131.509690349879,132.238721682466,0.186924836981762
"High-income Western countries","Boys",2000,9,137.319236042343,136.952569598095,137.680274441447,0.185155645752019
"High-income Western countries","Boys",2000,10,142.687244526914,142.322339493994,143.05715253189,0.186540831236833
"High-income Western countries","Boys",2000,11,148.176808392223,147.80885861576,148.541399983766,0.187191601809901
